ClusterTemp, Indicador 1, Indicador 2, Indicador 3, Indicador 4, Indicador 5, Indicador 6, Indicador 7, Indicador 8, Indicador 9, Indicador 10, Indicador 11, Indicador 12, Indicador 13, Indicador 14, Indicador 15, Indicador 16, Indicador 17, Indicador 18, Indicador 19, Indicador 20, Indicador 21, Indicador 22, Indicador 23, Indicador 24, Indicador 25, Indicador 26, Indicador 27, Indicador 28, Indicador 29, Indicador 30, Indicador 31, Indicador 32, Indicador 33, Indicador 34, Indicador 35, Indicador 36, Indicador 37, Indicador 38, Indicador 39, Indicador 40, Indicador 41, Indicador 42, Indicador 43, Indicador 44, Indicador 45, Indicador 46, Indicador 47, Indicador 48, Indicador 49, Indicador 50, Indicador 51, Indicador 52, Indicador 53, Indicador 54, Indicador 55, Indicador 56, Indicador 57, Indicador 58, Indicador 59
 32.0, 1, 2, 0, 4, 3, 1, 3, 3, 4, 1, 2, 0, 0, 2, 3, 1, 0, 1, 7, 3, 3, 0, 2, 4, 2, 2, 0, 2, 1, 6, 2, 0, 0, 1, 2, 2, 0, 1, 2, 7, 0, 4, 1, 2, 6, 1, 0, 2, 3, 4, 0, 2, 1, 4, 6, 3, 0, 4, 2
 32.1, 2, 0, 0, 2, 2, 4, 1, 1, 1, 1, 1, 0, 0, 0, 3, 1, 1, 0, 2, 2, 2, 0, 1, 0, 1, 1, 0, 1, 2, 2, 3, 0, 0, 2, 1, 2, 0, 0, 1, 1, 2, 1, 1, 4, 1, 1, 0, 1, 4, 4, 1, 0, 1, 0, 1, 0, 0, 1, 0
 32.2, 0, 1, 0, 2, 3, 5, 2, 0, 1, 3, 6, 0, 0, 3, 1, 5, 2, 0, 3, 1, 4, 0, 0, 0, 6, 0, 0, 1, 2, 2, 2, 0, 1, 4, 6, 2, 0, 0, 1, 3, 4, 1, 0, 3, 3, 2, 0, 0, 5, 3, 2, 2, 3, 2, 5, 0, 0, 4, 3
 32.3, 1, 0, 0, 2, 1, 4, 1, 0, 4, 1, 0, 0, 0, 3, 3, 2, 0, 2, 1, 4, 3, 0, 5, 2, 1, 3, 0, 2, 2, 3, 0, 0, 0, 5, 4, 1, 0, 0, 3, 5, 0, 0, 0, 4, 3, 1, 0, 3, 6, 1, 0, 1, 4, 4, 4, 1, 0, 1, 2
 32.4, 1, 1, 0, 2, 2, 3, 1, 0, 2, 3, 0, 0, 0, 5, 1, 2, 0, 0, 4, 3, 1, 0, 2, 1, 2, 0, 0, 1, 5, 4, 2, 0, 2, 1, 1, 4, 0, 0, 1, 3, 5, 0, 1, 5, 1, 0, 0, 1, 1, 4, 0, 0, 3, 3, 6, 1, 0, 1, 3
 32.5, 0, 0, 0, 2, 3, 0, 0, 1, 3, 0, 2, 0, 0, 0, 4, 5, 1, 1, 2, 3, 2, 0, 0, 4, 1, 0, 0, 0, 4, 5, 0, 0, 1, 3, 2, 0, 0, 2, 4, 2, 2, 2, 1, 0, 2, 1, 0, 4, 4, 1, 2, 1, 1, 0, 3, 1, 0, 1, 4
 32.6, 1, 1, 0, 2, 1, 2, 5, 0, 3, 1, 1, 0, 0, 3, 2, 2, 0, 0, 4, 2, 2, 0, 1, 3, 3, 2, 0, 1, 2, 4, 3, 0, 1, 2, 3, 2, 0, 0, 1, 8, 1, 0, 1, 7, 2, 2, 0, 4, 6, 4, 2, 0, 0, 4, 2, 0, 0, 5, 2
 32.7, 4, 1, 0, 2, 2, 2, 0, 2, 0, 2, 4, 0, 0, 1, 3, 0, 0, 2, 0, 3, 1, 0, 1, 4, 4, 3, 0, 0, 3, 1, 3, 0, 1, 4, 2, 2, 0, 1, 1, 0, 2, 0, 0, 5, 2, 1, 0, 1, 2, 2, 1, 0, 1, 4, 1, 0, 0, 1, 1
 32.8, 2, 2, 0, 3, 5, 2, 1, 0, 2, 3, 6, 0, 0, 0, 3, 2, 0, 1, 0, 3, 0, 0, 2, 0, 2, 2, 0, 2, 1, 4, 0, 0, 0, 0, 2, 1, 0, 2, 4, 4, 3, 1, 1, 2, 0, 1, 0, 1, 2, 1, 2, 1, 0, 1, 5, 1, 0, 2, 6
 32.9, 1, 1, 0, 2, 3, 2, 1, 1, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 5, 3, 1, 0, 1, 1, 3, 2, 0, 0, 6, 2, 0, 0, 2, 2, 2, 1, 1, 1, 2, 2, 3, 0, 1, 1, 2, 1, 0, 1, 3, 0, 1, 0, 0, 3
 33.0, 2, 2, 0, 1, 2, 2, 1, 2, 3, 2, 2, 0, 0, 1, 4, 2, 1, 0, 1, 2, 1, 0, 1, 2, 4, 0, 0, 1, 3, 5, 2, 0, 1, 2, 0, 0, 0, 0, 2, 3, 2, 0, 2, 3, 1, 2, 0, 6, 3, 3, 2, 2, 2, 3, 1, 2, 0, 3, 2
 33.1, 0, 1, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 0, 1, 1, 1, 0, 0, 2, 1, 0, 0, 0, 3, 1, 2, 0, 0, 1, 4, 0, 0, 0, 1, 3, 1, 0, 0, 1, 0, 1, 2, 0, 6, 1, 1, 0, 0, 0, 0, 1, 1, 4, 1, 2, 1, 0, 1, 4
 33.2, 3, 1, 0, 1, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 4, 0, 0, 0, 2, 5, 3, 0, 2, 1, 1, 1, 0, 0, 0, 0, 4, 0, 1, 1, 0, 2, 0, 1, 1, 4, 2, 1, 0, 1, 1, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1
 33.3, 0, 2, 0, 2, 4, 2, 0, 0, 4, 0, 3, 0, 0, 3, 3, 1, 1, 0, 2, 3, 2, 0, 0, 1, 4, 0, 0, 1, 1, 4, 2, 0, 0, 1, 2, 2, 0, 2, 1, 3, 1, 2, 1, 2, 2, 0, 0, 4, 3, 0, 2, 2, 2, 0, 2, 1, 0, 1, 1
 33.4, 3, 1, 0, 3, 2, 5, 3, 1, 6, 1, 1, 0, 0, 2, 1, 0, 1, 5, 2, 0, 3, 0, 1, 1, 2, 2, 0, 4, 1, 2, 4, 0, 0, 4, 1, 1, 0, 3, 2, 0, 0, 1, 1, 5, 5, 1, 0, 2, 3, 3, 1, 0, 1, 2, 5, 3, 0, 3, 2
 33.5, 2, 1, 0, 2, 0, 3, 0, 2, 1, 1, 2, 0, 0, 1, 4, 1, 1, 1, 0, 3, 2, 0, 1, 1, 0, 1, 0, 1, 2, 4, 1, 0, 0, 2, 5, 5, 0, 2, 2, 5, 1, 0, 2, 1, 1, 0, 0, 2, 1, 0, 1, 1, 3, 1, 5, 2, 0, 1, 2
 33.6, 0, 1, 0, 3, 0, 1, 0, 1, 3, 3, 3, 0, 0, 3, 3, 3, 1, 0, 8, 4, 4, 0, 2, 1, 4, 4, 0, 1, 3, 2, 4, 0, 0, 3, 1, 5, 0, 1, 2, 4, 2, 1, 1, 3, 5, 0, 0, 2, 5, 4, 0, 3, 1, 5, 6, 0, 0, 2, 3
 33.7, 3, 1, 0, 0, 5, 6, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 0, 2, 1, 4, 4, 0, 3, 0, 2, 2, 0, 4, 2, 2, 2, 0, 0, 5, 3, 1, 0, 1, 2, 5, 1, 1, 1, 5, 1, 0, 0, 4, 1, 4, 0, 1, 2, 3, 1, 3, 0, 2, 4
 33.8, 2, 1, 0, 1, 2, 8, 2, 1, 2, 1, 3, 0, 0, 4, 3, 2, 1, 1, 1, 2, 2, 0, 3, 2, 4, 1, 0, 1, 3, 2, 1, 0, 0, 5, 0, 2, 0, 0, 3, 3, 4, 2, 0, 2, 2, 0, 0, 4, 3, 3, 0, 0, 3, 3, 3, 1, 0, 3, 0
 33.9, 2, 0, 0, 3, 3, 4, 1, 0, 3, 1, 1, 0, 0, 2, 3, 0, 1, 1, 3, 2, 5, 0, 0, 2, 3, 2, 0, 0, 2, 4, 1, 0, 1, 6, 1, 2, 0, 0, 4, 2, 0, 1, 0, 3, 0, 2, 0, 1, 3, 0, 1, 4, 0, 2, 5, 0, 0, 1, 1
 34.0, 1, 1, 0, 3, 0, 2, 0, 2, 4, 0, 3, 0, 0, 3, 6, 2, 1, 2, 3, 4, 6, 0, 4, 3, 6, 1, 0, 1, 4, 2, 3, 0, 0, 4, 4, 6, 0, 1, 0, 0, 2, 0, 1, 8, 2, 2, 0, 0, 3, 3, 0, 1, 3, 2, 0, 0, 0, 0, 4
 34.1, 1, 2, 0, 2, 6, 2, 0, 1, 3, 0, 3, 0, 0, 6, 6, 1, 0, 1, 6, 1, 3, 0, 5, 2, 2, 5, 0, 1, 2, 2, 3, 0, 2, 5, 2, 3, 0, 0, 1, 2, 2, 1, 2, 4, 1, 0, 0, 0, 1, 2, 1, 1, 2, 2, 7, 2, 0, 3, 3
 34.2, 2, 0, 0, 2, 5, 4, 2, 0, 5, 3, 8, 0, 0, 6, 10, 4, 2, 2, 6, 3, 1, 0, 4, 1, 6, 2, 0, 1, 1, 4, 3, 0, 3, 3, 5, 1, 0, 0, 1, 2, 3, 0, 1, 2, 3, 1, 0, 3, 3, 1, 2, 1, 4, 1, 4, 2, 0, 2, 2
 34.3, 3, 0, 0, 1, 4, 4, 1, 1, 4, 2, 1, 0, 0, 3, 2, 4, 0, 2, 4, 2, 3, 0, 2, 2, 2, 1, 0, 0, 2, 3, 0, 0, 2, 2, 0, 3, 0, 2, 5, 1, 0, 1, 0, 2, 2, 0, 0, 4, 4, 3, 1, 0, 1, 3, 2, 1, 0, 4, 2
 34.4, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0
 34.5, 2, 3, 0, 4, 4, 2, 2, 3, 4, 2, 7, 0, 0, 7, 5, 1, 0, 2, 3, 5, 5, 0, 1, 3, 1, 1, 0, 0, 4, 1, 2, 0, 1, 3, 1, 3, 0, 0, 0, 3, 2, 2, 0, 3, 3, 0, 0, 2, 3, 2, 2, 2, 1, 1, 9, 4, 0, 3, 4
 34.6, 4, 0, 0, 1, 1, 0, 0, 0, 2, 2, 5, 0, 0, 1, 2, 3, 0, 0, 4, 2, 1, 0, 3, 0, 2, 1, 0, 0, 0, 2, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 2, 1, 0, 3, 0, 0, 1, 5, 2, 1, 2, 5, 1, 3, 0, 0, 0, 2
 34.7, 2, 1, 0, 0, 2, 3, 0, 0, 1, 1, 3, 0, 0, 2, 0, 0, 0, 1, 2, 1, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 2, 1, 2, 1, 2, 0, 3, 0, 3, 3, 2, 1, 0, 0, 1, 2, 0, 0, 1, 0
 34.8, 1, 1, 0, 0, 3, 2, 1, 0, 4, 0, 3, 0, 0, 0, 1, 1, 1, 0, 4, 2, 5, 0, 2, 1, 2, 1, 0, 0, 0, 3, 2, 0, 0, 5, 1, 2, 0, 0, 1, 2, 2, 1, 0, 6, 2, 2, 0, 1, 5, 0, 4, 2, 3, 3, 2, 0, 0, 1, 3
 34.9, 1, 0, 0, 0, 3, 2, 0, 1, 3, 1, 1, 0, 0, 0, 4, 0, 1, 1, 1, 2, 5, 0, 1, 2, 1, 0, 0, 2, 0, 5, 1, 0, 2, 4, 2, 2, 0, 0, 2, 4, 2, 1, 0, 1, 3, 1, 0, 1, 4, 0, 1, 0, 0, 3, 0, 0, 0, 0, 5
 35.0, 1, 2, 0, 1, 2, 1, 2, 1, 5, 1, 3, 0, 0, 0, 1, 3, 4, 0, 5, 5, 2, 0, 0, 3, 4, 2, 0, 2, 2, 1, 1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 2, 1, 0, 0, 4, 4, 1, 0, 0, 1, 3
 35.1, 3, 0, 0, 0, 4, 4, 1, 1, 5, 1, 6, 0, 0, 2, 3, 3, 1, 2, 1, 2, 4, 0, 3, 2, 3, 0, 0, 2, 2, 3, 2, 0, 0, 3, 3, 2, 0, 1, 1, 3, 1, 1, 0, 2, 3, 3, 0, 2, 7, 3, 2, 2, 1, 0, 2, 0, 0, 7, 5
 35.2, 1, 1, 0, 1, 2, 1, 2, 1, 2, 5, 2, 0, 0, 1, 4, 3, 1, 0, 2, 1, 4, 0, 0, 4, 2, 2, 0, 1, 1, 3, 1, 0, 0, 2, 1, 0, 0, 0, 2, 3, 1, 1, 0, 4, 3, 0, 0, 2, 2, 1, 0, 1, 1, 2, 4, 1, 0, 1, 2
 35.3, 1, 0, 0, 4, 0, 0, 0, 2, 5, 1, 7, 0, 0, 2, 4, 3, 1, 0, 3, 1, 7, 0, 1, 0, 2, 2, 0, 1, 3, 0, 2, 0, 2, 3, 2, 1, 0, 1, 0, 6, 2, 1, 2, 2, 1, 2, 0, 0, 5, 2, 1, 1, 2, 1, 3, 0, 0, 4, 1
 35.4, 3, 1, 0, 1, 1, 1, 0, 0, 3, 2, 2, 0, 0, 1, 3, 2, 1, 0, 2, 0, 0, 0, 0, 3, 0, 2, 0, 0, 2, 0, 0, 0, 3, 6, 2, 0, 0, 3, 1, 2, 1, 2, 2, 2, 0, 1, 0, 3, 2, 2, 1, 1, 1, 0, 3, 0, 0, 0, 3
 35.5, 1, 1, 0, 0, 6, 4, 0, 2, 5, 5, 4, 0, 0, 3, 5, 1, 2, 2, 3, 4, 3, 0, 4, 4, 1, 3, 0, 6, 1, 4, 2, 0, 3, 3, 4, 1, 0, 0, 7, 3, 3, 3, 4, 4, 0, 2, 0, 1, 2, 0, 1, 2, 5, 4, 3, 2, 0, 2, 4
 35.6, 2, 0, 0, 2, 3, 3, 1, 1, 2, 0, 8, 0, 0, 5, 5, 3, 0, 0, 2, 3, 2, 0, 1, 5, 3, 2, 0, 1, 4, 2, 4, 0, 2, 4, 1, 5, 0, 3, 4, 6, 0, 0, 2, 6, 1, 1, 0, 1, 5, 4, 1, 1, 2, 0, 0, 0, 0, 1, 5
 35.7, 1, 2, 0, 3, 2, 5, 3, 1, 4, 0, 2, 0, 0, 2, 3, 0, 2, 3, 8, 3, 6, 0, 2, 3, 2, 0, 0, 1, 1, 6, 5, 0, 0, 6, 4, 4, 0, 5, 1, 1, 6, 1, 1, 2, 4, 2, 0, 3, 2, 3, 4, 0, 3, 3, 6, 2, 0, 4, 4
 35.8, 3, 1, 0, 1, 2, 6, 1, 0, 3, 1, 2, 0, 0, 1, 5, 3, 1, 1, 1, 2, 3, 0, 2, 2, 6, 2, 0, 1, 2, 3, 1, 0, 0, 4, 1, 3, 0, 2, 0, 4, 2, 0, 0, 1, 2, 1, 0, 2, 4, 2, 0, 0, 0, 4, 2, 1, 0, 1, 4
 35.9, 0, 2, 0, 2, 2, 3, 1, 1, 6, 1, 4, 0, 0, 2, 4, 1, 0, 1, 0, 0, 2, 0, 2, 1, 4, 3, 0, 0, 3, 4, 5, 0, 1, 1, 0, 1, 0, 1, 2, 1, 2, 1, 3, 2, 2, 1, 0, 2, 5, 1, 2, 1, 2, 1, 2, 1, 0, 0, 4
 36.0, 3, 1, 0, 0, 2, 3, 0, 0, 3, 0, 3, 0, 0, 3, 0, 2, 0, 1, 3, 2, 5, 0, 2, 2, 5, 0, 0, 2, 1, 1, 1, 0, 1, 1, 4, 1, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 1, 5, 1, 2, 0, 0, 3, 0
 36.1, 1, 1, 0, 2, 4, 6, 2, 2, 0, 1, 1, 0, 0, 0, 4, 2, 0, 3, 4, 4, 2, 0, 1, 2, 4, 2, 0, 1, 0, 4, 2, 0, 1, 2, 2, 3, 0, 1, 4, 5, 2, 0, 2, 2, 1, 1, 0, 1, 4, 2, 1, 3, 1, 4, 3, 3, 0, 2, 2
 36.2, 2, 0, 0, 1, 0, 1, 2, 4, 5, 3, 3, 0, 0, 1, 2, 3, 3, 1, 1, 1, 2, 0, 4, 2, 3, 3, 0, 0, 1, 2, 3, 0, 0, 2, 2, 0, 0, 1, 1, 5, 1, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 3, 4, 10, 1, 0, 3, 3
 36.3, 4, 3, 0, 2, 1, 2, 1, 1, 2, 4, 9, 0, 0, 2, 1, 2, 1, 1, 7, 4, 8, 0, 3, 1, 4, 0, 0, 3, 2, 4, 2, 0, 2, 4, 3, 2, 0, 4, 2, 5, 3, 1, 1, 6, 3, 1, 0, 2, 5, 1, 3, 2, 3, 3, 3, 2, 0, 3, 4
 36.4, 1, 1, 0, 3, 2, 2, 1, 3, 2, 1, 1, 0, 0, 2, 5, 3, 0, 1, 2, 4, 3, 0, 0, 0, 4, 4, 0, 2, 2, 6, 3, 0, 2, 3, 0, 1, 0, 0, 0, 8, 1, 0, 0, 2, 2, 2, 0, 0, 3, 1, 1, 0, 0, 0, 2, 0, 0, 4, 0
 36.5, 3, 2, 0, 0, 5, 2, 0, 1, 1, 0, 3, 0, 0, 3, 0, 1, 1, 1, 2, 0, 0, 0, 3, 1, 2, 1, 0, 1, 2, 3, 3, 0, 1, 3, 0, 1, 0, 1, 1, 3, 1, 0, 1, 1, 1, 0, 0, 1, 1, 5, 0, 0, 3, 0, 5, 0, 0, 2, 3
 36.6, 1, 1, 0, 1, 2, 4, 0, 1, 4, 2, 1, 0, 0, 2, 4, 2, 0, 2, 1, 4, 2, 0, 3, 3, 6, 0, 0, 1, 2, 2, 4, 0, 0, 3, 5, 1, 0, 1, 0, 0, 3, 4, 0, 5, 2, 1, 0, 1, 4, 1, 4, 0, 2, 1, 4, 0, 0, 2, 3
 36.7, 2, 0, 0, 3, 1, 4, 0, 0, 4, 0, 1, 0, 0, 0, 2, 5, 0, 0, 0, 1, 4, 0, 4, 1, 4, 2, 0, 2, 3, 1, 1, 0, 2, 2, 2, 1, 0, 2, 0, 1, 0, 1, 0, 0, 1, 0, 0, 2, 1, 4, 1, 0, 1, 0, 2, 0, 0, 0, 3
 36.8, 2, 4, 0, 3, 3, 4, 0, 1, 5, 3, 4, 0, 0, 3, 2, 1, 3, 1, 5, 4, 12, 0, 4, 6, 1, 3, 0, 1, 0, 2, 2, 0, 2, 7, 2, 3, 0, 1, 2, 3, 4, 2, 3, 0, 4, 0, 0, 4, 6, 2, 0, 2, 2, 5, 1, 0, 0, 4, 6
 36.9, 2, 3, 0, 3, 3, 0, 0, 2, 5, 1, 5, 0, 0, 0, 3, 2, 1, 1, 4, 3, 4, 0, 0, 1, 4, 1, 0, 0, 0, 3, 0, 0, 0, 3, 2, 2, 0, 2, 1, 3, 2, 1, 0, 3, 0, 2, 0, 0, 2, 1, 2, 1, 0, 1, 2, 2, 0, 1, 7
 37.0, 1, 2, 0, 2, 1, 4, 1, 0, 3, 2, 1, 0, 0, 1, 3, 0, 0, 0, 1, 4, 5, 0, 0, 1, 1, 2, 0, 2, 0, 1, 4, 0, 1, 5, 8, 1, 0, 1, 3, 4, 3, 3, 2, 3, 0, 0, 0, 3, 1, 5, 0, 1, 3, 1, 2, 0, 0, 2, 7
 37.1, 3, 1, 0, 0, 1, 1, 0, 0, 3, 0, 2, 0, 0, 1, 1, 0, 0, 0, 1, 2, 2, 0, 2, 1, 0, 1, 0, 0, 1, 2, 6, 0, 0, 3, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 2, 0, 2, 1, 2, 0, 1, 0
 37.2, 5, 2, 0, 4, 3, 5, 2, 3, 8, 0, 1, 0, 0, 6, 7, 5, 3, 1, 3, 5, 2, 0, 2, 1, 3, 0, 0, 4, 2, 6, 2, 0, 0, 3, 3, 2, 0, 1, 1, 5, 0, 0, 1, 4, 5, 2, 0, 1, 3, 2, 2, 1, 2, 1, 3, 4, 0, 2, 5
 37.3, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 4, 0, 0, 1, 6, 2, 0, 1, 0, 3, 0, 0, 1, 2, 3, 0, 0, 0, 0, 1, 2, 0, 1, 0, 3, 0, 0, 1, 1, 1, 2, 1, 0, 2, 0, 0, 0, 4, 3, 0, 1, 1, 4, 1, 1, 0, 0, 0, 2
 37.4, 0, 0, 0, 5, 3, 6, 2, 1, 4, 2, 5, 0, 0, 4, 2, 5, 2, 1, 2, 1, 3, 0, 2, 5, 2, 6, 0, 3, 5, 7, 3, 0, 1, 2, 7, 2, 0, 1, 0, 3, 2, 1, 1, 3, 2, 2, 0, 3, 3, 0, 1, 0, 1, 1, 7, 0, 0, 0, 2
 37.5, 3, 1, 0, 2, 0, 1, 4, 2, 4, 2, 2, 0, 0, 0, 6, 2, 2, 2, 9, 0, 2, 0, 2, 1, 5, 1, 0, 0, 4, 4, 1, 0, 0, 1, 3, 2, 0, 0, 3, 2, 3, 0, 3, 5, 4, 1, 0, 6, 3, 2, 0, 1, 1, 3, 1, 0, 0, 1, 2
 37.6, 2, 3, 0, 2, 1, 4, 3, 1, 5, 1, 5, 0, 0, 0, 0, 2, 0, 1, 2, 3, 1, 0, 2, 5, 4, 6, 0, 0, 1, 3, 2, 0, 1, 3, 4, 7, 0, 2, 0, 2, 3, 1, 1, 3, 3, 0, 0, 4, 4, 3, 0, 2, 3, 3, 3, 1, 0, 3, 0
 37.7, 0, 0, 0, 0, 1, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 1, 1, 2, 0, 2, 0, 1, 0, 2, 1, 3, 0, 0, 0, 0, 0, 2, 1
 37.8, 3, 1, 0, 0, 3, 2, 0, 0, 2, 2, 2, 0, 0, 2, 1, 1, 1, 1, 3, 3, 0, 0, 2, 2, 3, 1, 0, 0, 2, 3, 0, 0, 0, 3, 1, 0, 0, 2, 1, 4, 0, 0, 1, 5, 2, 2, 0, 1, 4, 1, 1, 0, 4, 3, 6, 0, 0, 0, 5
 37.9, 0, 2, 0, 1, 4, 3, 0, 0, 7, 1, 2, 0, 0, 2, 2, 0, 1, 0, 2, 0, 2, 0, 3, 3, 1, 2, 0, 1, 2, 1, 0, 0, 1, 0, 3, 5, 0, 0, 4, 2, 1, 0, 0, 1, 5, 0, 0, 2, 1, 0, 3, 1, 0, 0, 1, 0, 0, 2, 1
 38.0, 4, 3, 0, 0, 2, 1, 1, 1, 2, 2, 4, 0, 0, 2, 2, 0, 1, 0, 0, 1, 5, 0, 0, 3, 4, 2, 0, 1, 2, 2, 1, 0, 0, 1, 3, 4, 0, 1, 0, 4, 1, 1, 3, 2, 1, 3, 0, 3, 1, 2, 2, 0, 4, 2, 0, 0, 0, 2, 3
 38.1, 5, 2, 0, 3, 2, 9, 3, 0, 4, 6, 9, 0, 0, 1, 8, 6, 3, 3, 7, 2, 8, 0, 2, 3, 3, 2, 0, 2, 3, 5, 4, 0, 2, 10, 5, 1, 0, 1, 1, 11, 3, 3, 1, 3, 4, 3, 0, 4, 3, 3, 1, 0, 2, 0, 7, 2, 0, 3, 6
 38.2, 0, 0, 0, 0, 1, 2, 1, 1, 5, 1, 3, 0, 0, 1, 2, 0, 1, 1, 1, 0, 2, 0, 0, 0, 2, 2, 0, 1, 0, 6, 3, 0, 0, 3, 1, 0, 0, 1, 1, 2, 1, 2, 1, 4, 0, 1, 0, 1, 0, 1, 1, 1, 1, 3, 3, 0, 0, 2, 4
 38.3, 2, 1, 0, 1, 1, 2, 0, 1, 3, 2, 5, 0, 0, 3, 2, 2, 4, 0, 5, 7, 4, 0, 1, 2, 0, 1, 0, 3, 3, 1, 2, 0, 1, 3, 6, 2, 0, 2, 2, 5, 0, 0, 0, 3, 4, 0, 0, 0, 2, 3, 1, 3, 6, 4, 1, 1, 0, 4, 2
 38.4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 3, 2, 1, 0, 0, 1, 4, 0, 0, 0, 2, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1
 38.5, 2, 3, 0, 1, 7, 4, 0, 1, 1, 4, 4, 0, 0, 0, 1, 2, 0, 0, 3, 3, 4, 0, 3, 2, 9, 5, 0, 1, 5, 3, 5, 0, 0, 4, 4, 6, 0, 1, 3, 6, 2, 0, 1, 4, 1, 1, 0, 2, 3, 4, 1, 2, 2, 3, 6, 2, 0, 3, 5
 38.6, 1, 2, 0, 1, 3, 4, 0, 1, 3, 2, 4, 0, 0, 0, 3, 1, 3, 3, 4, 4, 2, 0, 3, 1, 0, 2, 0, 1, 3, 1, 2, 0, 1, 5, 0, 3, 0, 1, 1, 1, 3, 0, 0, 3, 3, 1, 0, 5, 1, 3, 0, 2, 3, 2, 6, 1, 0, 2, 3
 38.7, 0, 2, 0, 1, 1, 3, 0, 0, 1, 1, 1, 0, 0, 2, 2, 1, 1, 1, 1, 2, 3, 0, 0, 2, 4, 2, 0, 0, 2, 2, 2, 0, 0, 3, 1, 2, 0, 1, 0, 2, 0, 1, 0, 1, 0, 2, 0, 0, 5, 2, 0, 0, 1, 0, 5, 1, 0, 4, 4
 38.8, 5, 3, 0, 6, 5, 6, 3, 6, 9, 3, 8, 0, 0, 5, 7, 7, 2, 2, 5, 5, 3, 0, 2, 7, 5, 7, 0, 3, 2, 9, 2, 0, 1, 8, 6, 2, 0, 1, 1, 4, 3, 4, 1, 9, 8, 2, 0, 7, 6, 5, 1, 0, 3, 1, 6, 3, 0, 6, 8
 38.9, 2, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 2, 1, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 1, 1, 2, 1, 0, 1, 0, 2, 1, 0, 0, 1, 3, 1, 2, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
 39.0, 2, 2, 0, 0, 3, 2, 2, 2, 3, 2, 2, 0, 0, 0, 4, 4, 2, 1, 3, 2, 5, 0, 2, 1, 0, 4, 0, 1, 4, 3, 1, 0, 2, 6, 3, 2, 0, 1, 3, 10, 3, 3, 1, 6, 1, 1, 0, 4, 6, 2, 0, 2, 3, 1, 3, 1, 0, 6, 3
 39.1, 3, 0, 0, 3, 1, 2, 0, 1, 0, 4, 3, 0, 0, 0, 0, 2, 0, 0, 4, 3, 0, 0, 3, 0, 6, 2, 0, 0, 4, 1, 3, 0, 0, 1, 2, 1, 0, 0, 4, 2, 0, 1, 2, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 1, 7, 0, 0, 1, 6
 39.2, 0, 2, 0, 1, 3, 7, 2, 1, 1, 1, 5, 0, 0, 3, 2, 2, 0, 1, 3, 0, 4, 0, 2, 0, 2, 0, 0, 1, 1, 2, 1, 0, 0, 6, 1, 4, 0, 1, 1, 2, 1, 0, 1, 2, 3, 1, 0, 2, 2, 3, 0, 1, 0, 6, 2, 0, 0, 1, 3
 39.3, 5, 1, 0, 2, 2, 3, 2, 3, 4, 4, 4, 0, 0, 2, 8, 1, 0, 0, 6, 5, 6, 0, 4, 3, 4, 1, 0, 1, 2, 7, 3, 0, 1, 3, 2, 2, 0, 1, 4, 1, 1, 0, 0, 3, 3, 1, 0, 1, 8, 4, 3, 1, 3, 4, 3, 2, 0, 5, 5
